"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","68,113","9.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","4","(H)"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","331,880","2.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","3,744","11.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","580","7.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","900","69.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","900","69.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","2,746","20.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","835","17.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","3,568","23.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","189","56.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)"," (D)","(D)"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","345,453","2.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","349","3.0"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","255","3.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1.0 TO 14.9 ACRES)","27","21.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","187","7.0"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","13","26.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (2,000 TO 2,999 ACRES)","54","7.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 49.9 ACRES)","44","19.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","228","5.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (3,000 TO 4,999 ACRES)","25","12.0"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (5,000 OR MORE ACRES)","15","0.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (50.0 TO 99.9 ACRES)","90","18.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","259","4.9"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","296","3.9"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","7","30.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","29","18.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","35","23.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","36","21.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","32","17.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","274","3.0"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","35","24.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","164","11.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","8","26.5"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","249","4.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","32","25.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)","5","42.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","445","2.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","20","28.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","159","10.5"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","5","50.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","41","22.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","206","6.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","4","97.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","59","12.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","250","5.5"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (LESS THAN 1,000 $)","3","70.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","7","38.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","425","2.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","22","21.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","159","9.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","4","8.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","44","20.9"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","207","4.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","5","78.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","62","11.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","259","4.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","3","70.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","1,113","2.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","20","17.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","1","5.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","9","25.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","6","52.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","6","52.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","6","2.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","8","11.9"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","9","25.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","17","23.0"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","6","44.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","2","(H)"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1,197","2.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - ACRES HARVESTED","TOTAL","NOT SPECIFIED","30,754","13.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","150","8.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","142.3","2.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,292,092","1.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","35,458","2.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","101","0.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1,047","2.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","115.4","1.0"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP, IRRIGATED PORTION - ACRES HARVESTED","TOTAL","NOT SPECIFIED","314,699","2.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP, NON-IRRIGATED PORTION - ACRES HARVESTED","TOTAL","NOT SPECIFIED","625,714","2.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","7,663","0.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1.0 TO 14.9 ACRES)","6,723","3.0"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","49,146","3.8"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","9,484","2.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 49.9 ACRES)","21,594","4.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","23,561","6.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (50.0 TO 99.9 ACRES)","33,803","2.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","19,588","8.2"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","41,070","3.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","53","57.7"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","1,067","10.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","3,787","15.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","3,573","11.6"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","5,116","11.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","30,434","3.3"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","5,238","5.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","31,209","4.1"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","1,007","21.9"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","47,386","3.4"
"CENSUS","2012","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","1,622","20.8"
